,Unnamed: 0,Player,Team,G,Par,Stocks,eFG%,MP,PER,TS%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
72,94,Spencer Hawes,Cleveland Cavaliers,80.0,24.5,1.8,0.529,2470.0,15.7,0.554,4.5,0.6,1.6,0.4024,82.0,0.0,0.9756,2014
73,95,Randy Foye,Denver Nuggets,81.0,19.6,1.3,0.521,2485.0,13.3,0.558,4.6,0.5,1.6,0.439,82.0,0.0,0.9878,2014
74,96,Marcin Gortat,Washington Wizards,81.0,24.4,2.0,0.542,2655.0,17.6,0.568,8.1,0.8,1.8,0.5366,82.0,0.0,0.9878,2014
75,98,Jimmy Butler,Chicago Bulls,67.0,20.6,2.4,0.446,2591.0,13.5,0.522,7.1,1.1,2.0,0.5854,82.0,0.0,0.8171,2014
76,99,Reggie Jackson,Oklahoma City Thunder,80.0,21.1,1.2,0.485,2277.0,15.4,0.527,4.9,0.1,1.2,0.7195,82.0,0.0,0.9756,2014
77,100,Nicolas Batum,Portland Trail Blazers,82.0,25.6,1.6,0.554,2956.0,15.8,0.589,7.9,3.4,4.0,0.6585,82.0,0.0,1.0,2014
78,101,Taj Gibson,Chicago Bulls,82.0,20.9,1.9,0.479,2351.0,16.0,0.524,5.7,-1.0,0.6,0.5854,82.0,0.0,1.0,2014
79,103,Trey Burke,Utah Jazz,70.0,21.5,0.7,0.442,2262.0,12.6,0.473,0.9,-2.6,-0.4,0.3049,82.0,0.0,0.8537,2014
80,105,Joakim Noah,Chicago Bulls,80.0,29.3,2.7,0.475,2820.0,20.0,0.531,11.2,5.3,5.2,0.5854,82.0,0.258,0.9756,2014
81,106,Jeremy Lin,Houston Rockets,71.0,19.2,1.4,0.508,2054.0,14.3,0.572,4.4,-0.2,0.9,0.6585,82.0,0.0,0.8659,2014
82,107,Ramon Sessions,Milwaukee Bucks,83.0,18.8,0.7,0.452,2214.0,16.0,0.539,4.3,-0.8,0.7,0.1829,82.0,0.0,1.0122,2014
83,108,Corey Brewer,Minnesota Timberwolves,81.0,16.6,2.3,0.517,2609.0,12.7,0.55,5.2,-0.2,1.2,0.4878,82.0,0.0,0.9878,2014
84,109,Enes Freedom,Utah Jazz,80.0,20.7,0.9,0.491,2138.0,15.6,0.523,2.2,-3.6,-0.9,0.3049,82.0,0.0,0.9756,2014
85,111,Terrence Jones,Houston Rockets,76.0,20.1,2.0,0.564,2078.0,19.1,0.577,7.3,2.2,2.2,0.6585,82.0,0.0,0.9268,2014
86,112,Khris Middleton,Milwaukee Bucks,82.0,18.0,1.2,0.511,2460.0,12.5,0.541,2.7,-2.3,-0.2,0.1829,82.0,0.0,1.0,2014
87,113,Jameer Nelson,Orlando Magic,68.0,22.5,0.9,0.485,2179.0,13.9,0.515,2.8,-1.1,0.5,0.2805,82.0,0.0,0.8293,2014
88,114,Kyle Korver,Atlanta Hawks,71.0,18.9,1.3,0.626,2408.0,13.5,0.653,5.9,1.1,1.9,0.4634,82.0,0.0,0.8659,2014
89,120,Tristan Thompson,Cleveland Cavaliers,82.0,21.8,0.9,0.477,2594.0,14.9,0.528,5.7,-2.1,-0.1,0.4024,82.0,0.0,1.0,2014
90,121,Marco Belinelli,San Antonio Spurs,80.0,16.4,0.7,0.576,2016.0,15.0,0.605,5.9,1.3,1.7,0.7561,82.0,0.0,0.9756,2014
91,122,José Calderón,Dallas Mavericks,81.0,18.5,1.0,0.584,2468.0,15.2,0.596,6.3,1.9,2.4,0.5976,82.0,0.0,0.9878,2014
92,123,Darren Collison,Los Angeles Clippers,80.0,17.5,1.4,0.518,2069.0,16.2,0.575,5.9,1.5,1.8,0.6951,82.0,0.0,0.9756,2014
93,124,Mike Dunleavy,Chicago Bulls,82.0,17.8,1.4,0.51,2584.0,12.6,0.549,6.5,0.8,1.8,0.5854,82.0,0.0,1.0,2014
94,125,Jonas Valančiūnas,Toronto Raptors,81.0,20.8,1.2,0.531,2282.0,16.1,0.579,6.7,-1.3,0.4,0.5854,82.0,0.0,0.9878,2014
95,128,Brandon Bass,Boston Celtics,82.0,17.9,1.3,0.487,2266.0,15.0,0.549,5.1,-1.1,0.5,0.3049,82.0,0.0,1.0,2014
96,129,DeMarre Carroll,Atlanta Hawks,73.0,18.4,1.8,0.546,2341.0,13.9,0.575,5.8,0.7,1.6,0.4634,82.0,0.0,0.8902,2014
97,130,Channing Frye,Phoenix Suns,82.0,17.4,1.5,0.535,2312.0,13.2,0.555,5.3,0.7,1.6,0.5854,82.0,0.0,1.0,2014
98,132,Robin Lopez,Portland Trail Blazers,82.0,20.5,2.0,0.551,2603.0,17.7,0.605,9.5,1.2,2.1,0.6585,82.0,0.0,1.0,2014
99,134,Terrence Ross,Toronto Raptors,81.0,15.0,1.1,0.531,2159.0,12.0,0.553,4.2,-0.2,1.0,0.5854,82.0,0.0,0.9878,2014
100,135,Roy Hibbert,Indiana Pacers,81.0,18.5,2.6,0.44,2409.0,13.5,0.499,5.4,-1.4,0.4,0.6829,82.0,0.0,0.9878,2014
101,138,Amir Johnson,Toronto Raptors,77.0,18.5,1.8,0.578,2214.0,15.4,0.592,6.3,0.7,1.5,0.5854,82.0,0.0,0.939,2014
102,139,DeAndre Jordan,Los Angeles Clippers,82.0,24.9,3.5,0.676,2870.0,18.2,0.63,11.1,2.5,3.3,0.6951,82.0,0.0,1.0,2014
103,141,Shawn Marion,Dallas Mavericks,76.0,18.5,1.7,0.523,2409.0,13.7,0.537,4.3,0.2,1.3,0.5976,82.0,0.0,0.9268,2014
104,144,George Hill,Indiana Pacers,76.0,17.5,1.3,0.519,2434.0,13.4,0.563,7.8,1.6,2.2,0.6829,82.0,0.0,0.9268,2014
105,148,James Anderson,Philadelphia 76ers,80.0,15.8,1.3,0.511,2309.0,10.9,0.53,1.9,-2.6,-0.3,0.2317,82.0,0.0,0.9756,2014
106,150,Richard Jefferson,Utah Jazz,82.0,14.4,0.9,0.544,2213.0,11.8,0.573,2.7,-1.4,0.3,0.3049,82.0,0.0,1.0,2014
107,155,Mario Chalmers,Miami Heat,73.0,17.6,1.8,0.531,2178.0,14.0,0.567,4.8,0.2,1.2,0.6585,82.0,0.0,0.8902,2014
108,156,Raymond Felton,New York Knicks,65.0,18.3,1.6,0.446,2017.0,12.9,0.476,2.2,-1.2,0.4,0.4512,82.0,0.0,0.7927,2014
109,160,Martell Webster,Washington Wizards,78.0,13.7,0.7,0.557,2157.0,11.5,0.591,5.0,-0.4,0.9,0.5366,82.0,0.0,0.9512,2014
110,166,Kyle Singler,Detroit Pistons,82.0,14.2,1.2,0.525,2337.0,11.8,0.574,4.4,-1.4,0.3,0.3537,82.0,0.0,1.0,2014
111,167,Harrison Barnes,Golden State Warriors,78.0,15.0,1.1,0.448,2204.0,9.8,0.486,3.2,-1.6,0.2,0.622,82.0,0.0,0.9512,2014
112,168,Jarrett Jack,Cleveland Cavaliers,80.0,16.4,1.0,0.455,2252.0,11.5,0.498,2.3,-2.1,-0.1,0.4024,82.0,0.0,0.9756,2014
113,169,Ricky Rubio,Minnesota Timberwolves,82.0,22.3,2.4,0.413,2638.0,15.4,0.491,5.9,1.2,2.1,0.4878,82.0,0.0,1.0,2014
114,173,P.J. Tucker,Phoenix Suns,81.0,17.6,1.7,0.491,2490.0,13.3,0.54,6.1,1.0,1.9,0.5854,82.0,0.0,0.9878,2014
115,175,Andre Iguodala,Golden State Warriors,63.0,18.2,1.8,0.548,2040.0,13.7,0.57,5.8,2.3,2.2,0.622,82.0,0.0,0.7683,2014
116,178,Kirk Hinrich,Chicago Bulls,73.0,15.6,1.5,0.461,2116.0,10.8,0.494,3.8,-1.0,0.6,0.5854,82.0,0.0,0.8902,2014
117,179,Wesley Johnson,Los Angeles Lakers,79.0,15.1,2.1,0.502,2240.0,11.0,0.522,1.9,-1.1,0.5,0.3293,82.0,0.0,0.9634,2014
118,184,Ben McLemore,Sacramento Kings,82.0,12.7,0.7,0.446,2187.0,7.7,0.485,0.8,-4.0,-1.1,0.3415,82.0,0.0,1.0,2014
119,192,Josh McRoberts,Charlotte Bobcats,78.0,17.6,1.3,0.529,2360.0,13.8,0.548,6.5,2.0,2.3,0.5244,82.0,0.0,0.9512,2014
120,223,Al-Farouq Aminu,New Orleans Pelicans,80.0,14.8,1.5,0.487,2045.0,13.2,0.516,3.1,-0.6,0.7,0.4146,82.0,0.0,0.9756,2014
121,228,Jason Thompson,Sacramento Kings,82.0,14.1,1.1,0.506,2007.0,11.1,0.523,2.7,-3.2,-0.6,0.3415,82.0,0.0,1.0,2014
122,248,Norris Cole,Miami Heat,82.0,11.4,1.0,0.474,2014.0,8.8,0.497,1.2,-3.1,-0.6,0.6585,82.0,0.0,1.0,2014
0,0,Russell Westbrook,Oklahoma City Thunder,67.0,44.0,2.3,0.455,2302.0,29.1,0.536,10.6,8.1,5.8,0.5488,82.0,0.271,0.8171,2015
1,1,James Harden,Houston Rockets,81.0,40.1,2.6,0.511,2981.0,26.7,0.605,16.4,8.8,8.1,0.6829,82.0,0.72,0.9878,2015
2,3,LeBron James,Cleveland Cavaliers,69.0,38.7,2.3,0.535,2493.0,25.9,0.577,10.4,7.1,5.7,0.6463,82.0,0.425,0.8415,2015
3,4,Anthony Davis,New Orleans Pelicans,68.0,36.8,4.4,0.536,2455.0,30.8,0.591,14.0,8.9,6.7,0.5488,82.0,0.156,0.8293,2015
4,7,Stephen Curry,Golden State Warriors,80.0,35.8,2.2,0.594,2613.0,28.0,0.638,15.7,9.9,7.9,0.8171,82.0,0.922,0.9756,2015
5,8,LaMarcus Aldridge,Portland Trail Blazers,71.0,35.3,1.7,0.479,2512.0,22.8,0.528,8.6,2.9,3.1,0.622,82.0,0.005,0.8659,2015
6,10,Blake Griffin,Los Angeles Clippers,67.0,34.8,1.4,0.506,2356.0,22.8,0.551,9.0,4.0,3.6,0.6829,82.0,0.002,0.8171,2015
7,11,Kyrie Irving,Cleveland Cavaliers,75.0,30.1,1.8,0.532,2730.0,21.5,0.583,10.4,4.1,4.2,0.6463,82.0,0.0,0.9146,2015
8,12,Klay Thompson,Golden State Warriors,77.0,27.8,1.9,0.555,2455.0,20.8,0.591,8.8,4.4,4.0,0.8171,82.0,0.001,0.939,2015
9,15,Rudy Gay,Sacramento Kings,68.0,30.7,1.6,0.491,2408.0,19.7,0.556,6.1,2.7,2.9,0.3537,82.0,0.0,0.8293,2015
10,16,Damian Lillard,Portland Trail Blazers,82.0,31.8,1.5,0.506,2925.0,20.7,0.56,10.6,4.7,4.9,0.622,82.0,0.0,1.0,2015
11,18,Jimmy Butler,Chicago Bulls,65.0,29.1,2.4,0.502,2513.0,21.3,0.583,11.2,4.6,4.2,0.6098,82.0,0.0,0.7927,2015
12,20,Gordon Hayward,Utah Jazz,76.0,28.3,1.8,0.5,2618.0,20.2,0.567,8.7,4.0,4.0,0.4634,82.0,0.0,0.9268,2015
13,21,Nikola Vučević,Orlando Magic,74.0,32.2,1.4,0.524,2529.0,21.5,0.548,7.0,0.9,1.8,0.3049,82.0,0.0,0.9024,2015
14,22,Chris Paul,Los Angeles Clippers,82.0,33.9,2.1,0.545,2857.0,26.0,0.596,16.1,8.0,7.2,0.6829,82.0,0.095,1.0,2015
15,23,Monta Ellis,Dallas Mavericks,80.0,25.4,2.2,0.475,2699.0,16.5,0.509,3.6,-0.1,1.3,0.6098,82.0,0.0,0.9756,2015
16,24,Pau Gasol,Chicago Bulls,78.0,33.0,2.2,0.5,2681.0,22.7,0.55,10.4,3.5,3.7,0.6098,82.0,0.0,0.9512,2015
17,25,Victor Oladipo,Orlando Magic,72.0,26.2,2.0,0.474,2573.0,15.9,0.527,3.5,-0.4,1.1,0.3049,82.0,0.0,0.878,2015
18,26,Kyle Lowry,Toronto Raptors,70.0,29.3,1.8,0.476,2414.0,19.3,0.527,7.1,3.0,3.1,0.5976,82.0,0.0,0.8537,2015
19,28,John Wall,Washington Wizards,79.0,32.2,2.3,0.473,2837.0,19.9,0.523,7.8,3.6,4.0,0.561,82.0,0.0,0.9634,2015
20,29,Marc Gasol,Memphis Grizzlies,81.0,29.0,2.5,0.496,2687.0,21.7,0.558,10.2,5.1,4.8,0.6707,82.0,0.002,0.9878,2015
21,30,Dirk Nowitzki,Dallas Mavericks,77.0,25.1,0.9,0.508,2282.0,19.2,0.56,7.2,2.2,2.4,0.6098,82.0,0.0,0.939,2015
22,31,Kemba Walker,Charlotte Hornets,62.0,25.9,1.9,0.429,2119.0,17.6,0.486,4.5,2.3,2.3,0.4024,82.0,0.0,0.7561,2015
23,32,Brook Lopez,Brooklyn Nets,72.0,25.3,2.4,0.513,2100.0,22.7,0.558,7.0,1.2,1.6,0.4634,82.0,0.0,0.878,2015
24,33,Tobias Harris,Orlando Magic,68.0,25.2,1.5,0.512,2369.0,16.7,0.551,4.8,0.5,1.5,0.3049,82.0,0.0,0.8293,2015
25,34,Brandon Knight,Phoenix Suns,63.0,26.1,1.6,0.493,2035.0,17.1,0.543,4.5,1.6,1.9,0.4756,82.0,0.0,0.7683,2015
26,35,Eric Bledsoe,Phoenix Suns,81.0,28.3,2.2,0.489,2800.0,18.4,0.555,7.0,2.1,2.9,0.4756,82.0,0.0,0.9878,2015
27,36,Andrew Wiggins,Minnesota Timberwolves,82.0,23.6,1.6,0.454,2969.0,13.9,0.517,2.1,-2.4,-0.3,0.1951,82.0,0.0,1.0,2015
28,38,Paul Millsap,Atlanta Hawks,73.0,27.6,2.7,0.518,2390.0,20.0,0.565,8.3,3.4,3.3,0.7317,82.0,0.0,0.8902,2015
29,39,Tyreke Evans,New Orleans Pelicans,79.0,28.5,1.8,0.477,2690.0,17.7,0.508,4.6,1.2,2.2,0.5488,82.0,0.0,0.9634,2015
30,41,Kawhi Leonard,San Antonio Spurs,64.0,26.2,3.1,0.52,2033.0,22.0,0.567,8.6,5.9,4.1,0.6707,82.0,0.001,0.7805,2015
31,43,Kevin Love,Cleveland Cavaliers,75.0,28.3,1.2,0.509,2532.0,18.8,0.562,8.7,2.7,3.0,0.6463,82.0,0.0,0.9146,2015
32,44,JJ Redick,Los Angeles Clippers,78.0,20.3,0.6,0.583,2409.0,16.2,0.622,6.7,1.3,2.0,0.6829,82.0,0.0,0.9512,2015
33,45,Goran Dragić,Miami Heat,78.0,24.3,1.2,0.546,2640.0,17.4,0.577,6.8,0.8,1.8,0.4512,82.0,0.0,0.9512,2015
34,48,Zach Randolph,Memphis Grizzlies,71.0,28.8,1.2,0.491,2304.0,19.5,0.538,7.2,1.3,1.9,0.6707,82.0,0.0,0.8659,2015
35,49,Derrick Favors,Utah Jazz,74.0,25.7,2.5,0.526,2280.0,21.8,0.558,8.3,2.5,2.6,0.4634,82.0,0.0,0.9024,2015
36,51,Greg Monroe,Detroit Pistons,69.0,28.2,1.6,0.496,2137.0,21.2,0.549,6.8,2.0,2.1,0.3902,82.0,0.0,0.8415,2015
37,52,Jeff Teague,Atlanta Hawks,73.0,25.4,2.1,0.5,2228.0,20.6,0.566,7.7,2.9,2.8,0.7317,82.0,0.0,0.8902,2015
38,53,Mike Conley,Memphis Grizzlies,70.0,24.2,1.5,0.506,2225.0,18.6,0.558,6.8,2.8,2.7,0.6707,82.0,0.0,0.8537,2015
39,56,Chandler Parsons,Dallas Mavericks,66.0,23.0,1.3,0.542,2186.0,16.3,0.567,5.5,1.6,2.0,0.6098,82.0,0.0,0.8049,2015
40,57,Enes Freedom,Oklahoma City Thunder,75.0,25.1,0.9,0.528,2135.0,20.3,0.564,6.4,-0.9,0.6,0.5488,82.0,0.0,0.9146,2015
41,58,Lou Williams,Toronto Raptors,80.0,19.5,1.2,0.486,2016.0,19.9,0.564,6.6,2.6,2.3,0.5976,82.0,0.0,0.9756,2015
42,60,Bradley Beal,Washington Wizards,63.0,22.2,1.5,0.489,2107.0,14.0,0.521,3.7,0.1,1.1,0.561,82.0,0.0,0.7683,2015
43,61,Markieff Morris,Phoenix Suns,82.0,23.8,1.7,0.491,2581.0,15.8,0.523,4.6,-0.3,1.1,0.4756,82.0,0.0,1.0,2015
44,62,Al Horford,Atlanta Hawks,76.0,25.6,2.2,0.544,2318.0,21.4,0.563,8.7,4.1,3.6,0.7317,82.0,0.0,0.9268,2015
45,63,Ty Lawson,Denver Nuggets,75.0,27.9,1.3,0.474,2665.0,18.5,0.526,7.0,2.2,2.8,0.3659,82.0,0.0,0.9146,2015
46,64,Jeff Green,Memphis Grizzlies,78.0,20.9,1.1,0.48,2454.0,14.4,0.534,5.2,-0.2,1.2,0.6707,82.0,0.0,0.9512,2015
47,67,Michael Carter-Williams,Milwaukee Bucks,66.0,26.6,2.2,0.416,2149.0,14.1,0.461,0.8,-1.1,0.5,0.5,82.0,0.0,0.8049,2015
48,68,Reggie Jackson,Detroit Pistons,77.0,24.7,0.9,0.47,2268.0,17.2,0.511,4.9,1.1,1.8,0.3902,82.0,0.0,0.939,2015
49,69,Joe Johnson,Brooklyn Nets,80.0,22.9,0.9,0.494,2791.0,14.1,0.523,4.1,-0.1,1.3,0.4634,82.0,0.0,0.9756,2015
50,71,Serge Ibaka,Oklahoma City Thunder,64.0,23.0,2.9,0.525,2116.0,16.6,0.549,5.6,0.9,1.6,0.5488,82.0,0.0,0.7805,2015
51,73,Thaddeus Young,Brooklyn Nets,76.0,21.8,1.9,0.486,2434.0,15.7,0.507,3.1,-0.1,1.1,0.4634,82.0,0.0,0.9268,2015
52,74,Luol Deng,Miami Heat,72.0,21.1,1.2,0.518,2421.0,15.5,0.561,5.4,0.0,1.2,0.4512,82.0,0.0,0.878,2015
53,75,Avery Bradley,Boston Celtics,77.0,18.8,1.3,0.49,2428.0,11.5,0.507,2.5,-2.2,-0.1,0.4878,82.0,0.0,0.939,2015
54,77,Wilson Chandler,Denver Nuggets,78.0,21.7,1.1,0.5,2471.0,13.2,0.523,3.6,-0.6,0.9,0.3659,82.0,0.0,0.9512,2015
55,78,Tim Duncan,San Antonio Spurs,77.0,26.0,2.8,0.513,2227.0,22.6,0.56,9.6,5.1,4.0,0.6707,82.0,0.001,0.939,2015
56,79,Andre Drummond,Detroit Pistons,82.0,28.0,2.8,0.514,2502.0,21.4,0.504,7.7,-0.1,1.2,0.3902,82.0,0.0,1.0,2015
57,84,Eric Gordon,New Orleans Pelicans,61.0,19.8,1.0,0.512,2018.0,12.7,0.544,2.9,-1.0,0.5,0.5488,82.0,0.0,0.7439,2015
58,85,Khris Middleton,Milwaukee Bucks,79.0,20.1,1.6,0.53,2378.0,15.6,0.563,6.7,1.6,2.2,0.5,82.0,0.0,0.9634,2015
59,87,Arron Afflalo,Portland Trail Blazers,78.0,18.2,0.6,0.491,2502.0,10.7,0.533,2.6,-2.5,-0.3,0.622,82.0,0.0,0.9512,2015
60,89,Deron Williams,Brooklyn Nets,68.0,23.1,1.2,0.443,2114.0,15.7,0.504,3.6,0.2,1.2,0.4634,82.0,0.0,0.8293,2015
61,90,Trevor Ariza,Houston Rockets,82.0,20.9,2.1,0.509,2930.0,12.7,0.539,6.6,1.0,2.2,0.6829,82.0,0.0,1.0,2015
62,91,Trey Burke,Utah Jazz,76.0,19.8,1.1,0.43,2288.0,12.6,0.455,2.4,-1.4,0.3,0.4634,82.0,0.0,0.9268,2015
63,92,Giannis Antetokounmpo,Milwaukee Bucks,81.0,22.0,1.9,0.496,2541.0,14.8,0.552,6.2,0.0,1.2,0.5,82.0,0.0,0.9878,2015
64,93,Kentavious Caldwell-Pope,Detroit Pistons,82.0,17.1,1.3,0.48,2587.0,11.2,0.501,2.8,-1.7,0.2,0.3902,82.0,0.0,1.0,2015
65,94,DeMarre Carroll,Atlanta Hawks,70.0,19.6,1.5,0.579,2189.0,15.9,0.603,7.0,1.7,2.0,0.7317,82.0,0.0,0.8537,2015
66,95,Kenneth Faried,Denver Nuggets,75.0,22.7,1.6,0.507,2086.0,18.4,0.548,5.6,-0.1,1.0,0.3659,82.0,0.0,0.9146,2015
67,98,Josh Smith,Houston Rockets,83.0,22.1,2.4,0.456,2300.0,14.9,0.467,2.3,0.7,1.6,0.6829,82.0,0.0,1.0122,2015
68,101,Marcin Gortat,Washington Wizards,82.0,22.1,1.9,0.566,2453.0,18.2,0.587,8.6,1.5,2.1,0.561,82.0,0.0,1.0,2015
69,102,J.R. Smith,Cleveland Cavaliers,70.0,18.0,1.5,0.525,2080.0,13.6,0.538,3.7,0.7,1.5,0.6463,82.0,0.0,0.8537,2015
70,103,Gerald Henderson,Charlotte Hornets,80.0,18.1,0.9,0.463,2315.0,13.2,0.514,3.6,-1.4,0.4,0.4024,82.0,0.0,0.9756,2015
71,104,Kyle Korver,Atlanta Hawks,75.0,18.8,1.3,0.671,2418.0,14.8,0.699,7.5,2.8,3.0,0.7317,82.0,0.0,0.9146,2015
72,105,Ben McLemore,Sacramento Kings,82.0,16.7,1.1,0.521,2670.0,10.4,0.552,2.5,-2.2,-0.2,0.3537,82.0,0.0,1.0,2015
73,108,Jarrett Jack,Brooklyn Nets,80.0,19.8,1.1,0.463,2241.0,14.6,0.522,2.6,-1.1,0.5,0.4634,82.0,0.0,0.9756,2015
74,109,Donatas Motiejūnas,Houston Rockets,71.0,19.7,1.3,0.539,2037.0,14.4,0.553,4.7,-0.5,0.8,0.6829,82.0,0.0,0.8659,2015
75,110,Jonas Valančiūnas,Toronto Raptors,80.0,21.2,1.6,0.572,2096.0,20.6,0.623,8.2,0.5,1.3,0.5976,82.0,0.0,0.9756,2015
76,115,Dion Waiters,Oklahoma City Thunder,80.0,16.2,1.4,0.435,2208.0,10.9,0.46,1.1,-3.3,-0.7,0.5488,82.0,0.0,0.9756,2015
77,119,Danny Green,San Antonio Spurs,81.0,17.9,2.3,0.566,2312.0,16.5,0.596,7.8,4.6,3.8,0.6707,82.0,0.0,0.9878,2015
78,120,Draymond Green,Golden State Warriors,79.0,23.6,2.9,0.516,2490.0,16.4,0.54,8.5,3.5,3.5,0.8171,82.0,0.0,0.9634,2015
79,125,Corey Brewer,Houston Rockets,80.0,17.4,1.6,0.465,2087.0,13.9,0.507,3.1,-1.0,0.5,0.6829,82.0,0.0,0.9756,2015
80,128,DeAndre Jordan,Los Angeles Clippers,82.0,27.2,3.2,0.711,2820.0,21.0,0.638,12.8,2.9,3.5,0.6829,82.0,0.0,1.0,2015
81,139,Marcus Morris,Phoenix Suns,81.0,16.8,1.0,0.507,2045.0,13.7,0.52,4.0,0.1,1.1,0.4756,82.0,0.0,0.9878,2015
82,142,Tyson Chandler,Dallas Mavericks,75.0,22.9,1.8,0.666,2286.0,20.1,0.697,10.3,2.6,2.7,0.6098,82.0,0.0,0.9146,2015
83,146,Mario Chalmers,Miami Heat,80.0,16.6,1.6,0.458,2368.0,11.7,0.521,2.8,-2.5,-0.3,0.4512,82.0,0.0,0.9756,2015
84,150,Harrison Barnes,Golden State Warriors,82.0,17.0,0.9,0.548,2318.0,13.4,0.573,6.7,0.1,1.2,0.8171,82.0,0.0,1.0,2015
85,151,Matt Barnes,Los Angeles Clippers,76.0,15.6,1.6,0.553,2271.0,11.3,0.574,4.3,-0.3,1.0,0.6829,82.0,0.0,0.9268,2015
86,154,Courtney Lee,Memphis Grizzlies,77.0,14.4,1.2,0.518,2354.0,11.5,0.555,4.8,-0.5,0.9,0.6707,82.0,0.0,0.939,2015
87,158,Wesley Johnson,Los Angeles Lakers,76.0,15.7,1.4,0.48,2245.0,11.1,0.509,1.7,-1.9,0.1,0.2561,82.0,0.0,0.9268,2015
88,160,Nerlens Noel,Philadelphia 76ers,75.0,19.7,3.7,0.462,2311.0,15.0,0.493,4.0,-0.3,1.0,0.2195,82.0,0.0,0.9146,2015
89,161,Terrence Ross,Toronto Raptors,82.0,13.6,0.9,0.507,2092.0,11.2,0.519,2.4,-1.4,0.3,0.5976,82.0,0.0,1.0,2015
90,163,Timofey Mozgov,Cleveland Cavaliers,81.0,17.7,1.6,0.557,2045.0,16.6,0.594,5.7,-0.7,0.7,0.6463,82.0,0.0,0.9878,2015
91,164,Gorgui Dieng,Minnesota Timberwolves,73.0,20.0,2.7,0.507,2193.0,17.2,0.573,4.9,0.2,1.2,0.1951,82.0,0.0,0.8902,2015
92,167,Evan Turner,Boston Celtics,82.0,20.1,1.2,0.451,2260.0,12.8,0.482,2.5,-1.0,0.6,0.4878,82.0,0.0,1.0,2015
93,169,Nicolas Batum,Portland Trail Blazers,71.0,20.1,1.7,0.483,2380.0,13.1,0.516,5.2,2.1,2.4,0.622,82.0,0.0,0.8659,2015
94,177,P.J. Tucker,Phoenix Suns,78.0,17.1,1.7,0.511,2383.0,12.5,0.541,4.9,0.4,1.4,0.4756,82.0,0.0,0.9512,2015
95,179,Rajon Rondo,Dallas Mavericks,68.0,22.3,1.4,0.447,2018.0,13.5,0.448,1.6,-0.8,0.6,0.6098,82.0,0.0,0.8293,2015
96,181,Solomon Hill,Indiana Pacers,82.0,14.9,1.0,0.45,2381.0,10.2,0.507,3.5,-1.5,0.3,0.4634,82.0,0.0,1.0,2015
97,182,Elfrid Payton,Orlando Magic,82.0,19.7,1.9,0.433,2489.0,13.8,0.456,2.3,-1.2,0.5,0.3049,82.0,0.0,1.0,2015
98,195,Tristan Thompson,Cleveland Cavaliers,82.0,17.0,1.1,0.547,2194.0,15.6,0.58,6.8,-1.2,0.4,0.6463,82.0,0.0,1.0,2015
99,196,Rudy Gobert,Utah Jazz,82.0,19.2,3.1,0.604,2158.0,21.6,0.627,9.3,4.2,3.4,0.4634,82.0,0.0,1.0,2015
100,206,Patrick Patterson,Toronto Raptors,81.0,15.2,1.2,0.547,2156.0,14.6,0.568,6.1,2.5,2.4,0.5976,82.0,0.0,0.9878,2015
101,214,Andre Iguodala,Golden State Warriors,77.0,14.1,1.5,0.54,2069.0,12.3,0.553,5.1,0.9,1.5,0.8171,82.0,0.0,0.939,2015
102,229,Marvin Williams,Charlotte Hornets,78.0,13.6,1.4,0.52,2035.0,11.8,0.541,4.3,0.0,1.0,0.4024,82.0,0.0,0.9512,2015
103,239,Joakim Noah,Chicago Bulls,67.0,21.5,1.8,0.445,2049.0,15.3,0.482,5.6,2.1,2.1,0.6098,82.0,0.0,0.8171,2015
0,0,Stephen Curry,Golden State Warriors,79.0,42.2,2.3,0.63,2700.0,31.5,0.669,17.9,11.9,9.5,0.8902,82.0,1.0,0.9634,2016
1,1,James Harden,Houston Rockets,82.0,42.6,2.3,0.512,3125.0,25.3,0.598,13.3,6.6,6.8,0.5,82.0,0.007,1.0,2016
2,2,Kevin Durant,Oklahoma City Thunder,72.0,41.4,2.2,0.573,2578.0,28.2,0.634,14.5,9.9,7.8,0.6707,82.0,0.112,0.878,2016
3,3,DeMarcus Cousins,Sacramento Kings,65.0,41.7,3.0,0.477,2246.0,23.6,0.538,5.7,3.3,3.0,0.4024,82.0,0.0,0.7927,2016
4,4,LeBron James,Cleveland Cavaliers,76.0,39.5,2.0,0.551,2709.0,27.5,0.588,13.6,9.0,7.5,0.6951,82.0,0.482,0.9268,2016
5,5,Damian Lillard,Portland Trail Blazers,75.0,35.9,1.3,0.497,2676.0,22.2,0.56,9.2,4.4,4.3,0.5366,82.0,0.02,0.9146,2016
6,6,Anthony Davis,New Orleans Pelicans,61.0,36.5,3.3,0.508,2164.0,25.0,0.559,7.2,3.9,3.2,0.3659,82.0,0.0,0.7439,2016
7,7,DeMar DeRozan,Toronto Raptors,78.0,32.0,1.3,0.463,2804.0,21.5,0.55,9.9,2.5,3.2,0.6829,82.0,0.0,0.9512,2016
8,8,Russell Westbrook,Oklahoma City Thunder,80.0,41.7,2.3,0.489,2750.0,27.6,0.554,14.0,7.8,6.8,0.6707,82.0,0.371,0.9756,2016
9,9,Paul George,Indiana Pacers,81.0,34.2,2.3,0.49,2819.0,20.9,0.557,9.2,4.9,4.9,0.5488,82.0,0.0,0.9878,2016
